X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Defect_Type
479,681,2028,3567,29975,185,1356,1318793,65,226,1037,0,1,70,0.5370881701456444,0.28621068858431575,0.2491775461503158,0.24668496632852832,0.17333140871395314,0.16704414071841134,0.20591290720993588,10.308152340473523,5.313205979041787,7.3395376954076745,-0.5900713772886447,1.0,0.5764342044525431,Other_Faults
495,718,2160,3505,7104,263,1464,364217,6,221,1452,1,0,43,0.6464701758403475,0.1808889217640116,0.1304926770439816,0.01885737381283752,0.41646371073688015,0.26637728869044847,0.2503905371308764,8.868554040531201,5.4116460518550396,7.204892510204673,-0.3952769924536346,0.6350107356657826,0.24389435293251233,K_Scratch
80,189,217,1110,20013,107,804,1334484,61,196,1552,0,1,69,0.49756506396344047,0.1816497961968176,0.4257882215130871,0.17272290506847626,0.22524642489341118,0.20543641341798508,0.10704106721516647,9.904187307650401,4.700480365792417,6.795705775173514,0.6808004976218778,1.0,0.47606513442751486,Other_Faults
476,699,531,1410,9334,239,927,872838,42,205,1062,1,0,58,0.5613655333952001,0.10717477909976925,0.17277937643872243,0.16199231194633193,0.17853208959662423,0.38338021699258257,0.2691406286618728,9.141526055975824,5.4116460518550396,6.779921907472252,0.1192421815211583,1.0,0.2976582810598677,Bumps
17,90,496,2277,6839,73,1714,669782,78,250,1482,1,0,56,0.25329561586858823,0.37199081854977417,0.036766365836461534,0.2871717495470096,0.18655609533640358,0.3895538332566916,0.16239722964078473,8.830543010616596,4.30406509320417,7.485491608030754,-1.0,1.0,0.23695315001916736,K_Scratch
142,402,4307,5818,9033,209,1229,1528147,5,254,1291,0,1,54,0.4441087764316045,0.39235310656757416,0.2922481285491936,0.057706987010549965,0.37266119211789883,0.08221697844061826,0.2604111839220479,9.108750516214549,5.564520407322694,7.321188556739478,0.14816776414396265,1.0,0.2908520451586555,Pastry
72,116,3200,3639,11033,44,471,1051595,6,195,1489,1,0,99,0.6535776370461407,0.3818799166512622,0.004905448471513418,0.17635352893579834,0.4463923715913394,0.2785893880709451,0.24024877735000102,9.308736693832376,3.8066624897703196,6.0867747269123065,-0.015586821083363178,1.0,0.33375210344838124,Bumps
477,767,4106,4790,12992,326,570,997643,76,188,827,0,1,92,0.5747372884864553,0.2472910313502203,0.4448162517418659,0.033028049931021326,0.3857838999504133,0.10132127242661126,0.018277628030605453,9.472166029882736,5.673323267171493,6.529418838262226,-0.08284208769489232,1.0,0.3710222216447065,Bumps
135,151,4132,4964,14637,17,717,1239076,62,206,912,1,0,79,0.5615095951244012,0.3298292163087295,0.3963007541187766,0.2093960411949188,0.4544217224519945,0.1197762420522637,0.05317244656530425,9.591376166161172,2.833213344056216,6.725033642166843,-0.41958154117500995,1.0,0.39924214584011136,Pastry
229,536,1509,2761,16303,294,1066,1886149,42,199,1329,1,0,80,0.3635481804061255,0.054630874774296595,0.09698307574178489,0.12657967996903652,0.38028862692407717,0.2766481581156574,0.20082356255014472,9.699165755462506,5.730099782973574,7.133295954896068,0.431264662298132,1.0,0.42535355785342377,Other_Faults
151,383,3238,4741,12626,196,1408,857297,10,193,1342,1,0,70,0.4111210178158017,0.3282129841575301,0.09942438280399052,0.07478150500746045,0.1896632377568811,0.06810546816720996,0.05821838043004943,9.44359265743868,5.4510384535657,7.315883504509785,0.21836613348770467,1.0,0.36437913814358863,Bumps
195,466,2369,2798,12285,257,509,855039,40,186,1333,1,0,83,0.29296231118316884,0.18207532959785327,0.0035637514143105897,0.12427152725867835,0.1912277282531838,0.28916546974540197,0.058334609017050086,9.416215681723873,5.605802066295998,6.063785208687608,-0.24666527040783562,1.0,0.358062287725749,Other_Faults
481,697,410,677,9724,237,284,297862,70,201,1005,0,1,97,0.983556313214375,0.14357432701299339,0.1698682386526949,0.005415019067340943,0.4408635973579137,0.3145941005052222,0.055059135990876716,9.182455168486648,5.37989735354046,5.5909869805108565,-0.14267646947019758,0.9745205587952832,0.3062850724072912,K_Scratch
401,786,995,2630,13620,419,1809,803087,51,196,1106,0,1,94,0.5146279504333368,0.28843140812773704,0.4349065091994809,0.23105946175336342,0.1481834465915234,0.37492551540672536,0.20492978709036072,9.519367998447342,5.955837369464831,7.400009517162692,7.764657679355802e-05,1.0,0.38210289837726324,Other_Faults
103,433,4497,6311,6902,390,1636,659131,29,254,1581,0,1,82,0.6438479628473711,0.0869833204221217,0.25007361343916257,0.2460879812326709,0.4990552537603853,0.11930304902258813,0.062357412704106725,8.839711378703475,5.802118375377063,7.503840746698951,-0.7980956635797919,1.0,0.23861484511888886,K_Scratch
384,742,1974,2672,19185,300,568,2011788,62,201,827,1,0,90,0.0,0.33480951900516465,0.23925234088285469,0.16347789624161974,0.4369281065632088,0.2009675332576295,0.024938012374079697,9.861936125377893,5.883322388488279,6.54965074223381,0.6774432220170528,1.0,0.465538754597345,Other_Faults
410,708,2172,3525,14551,265,1282,1008595,5,254,808,1,0,70,0.5660531248624106,0.29153912039548036,0.4375899245837706,0.1210517153330386,0.31893113283910113,0.3085721970756447,0.29224649070976694,9.585483720197958,5.700443573390687,7.21081845347222,-0.10471187891890346,1.0,0.39782969798766254,Bumps
289,547,3286,3453,21747,231,137,1805342,46,198,867,0,1,76,0.6684904729459424,0.15302624073150634,0.08865524271385455,0.053310709283014714,0.44335987248326425,0.35551937995719823,0.1395436564874136,9.98727707826581,5.556828061699537,5.123963979403259,-0.9460799510287704,1.0,0.49681931247188665,Other_Faults
214,345,4517,5084,16412,132,590,1856836,17,211,1560,1,0,70,0.5557447617654401,0.08574238476488248,0.09434949839766626,0.24036042297808521,0.17327903808781547,0.26901122116815906,0.2910730355712591,9.705828982731935,4.882801922586371,6.342121418721152,-0.34595323556797,1.0,0.4269830410134743,Other_Faults
231,376,1551,2186,7092,136,691,922458,33,197,1355,0,1,114,0.47565661033862255,0.10882560155653315,0.13681098369109485,0.19561098101809563,0.3621440479318214,0.22265592625854264,0.23867560703463614,8.866863661202087,4.983606621708336,6.455198563340122,0.41134208245813153,1.0,0.24358276521903083,Bumps
219,413,938,1782,19706,224,735,1110213,0,236,1168,1,0,72,0.4340523605433859,0.36528389233085395,0.4846851455092331,0.06498966030765464,0.3995591826431504,0.37422965704693545,0.0274107932548308,9.888729181560583,5.272999558563747,6.739336627357174,-0.2771280862179255,1.0,0.4722109612677395,Other_Faults
431,494,4265,4310,6157,63,37,384178,12,210,1340,0,1,83,0.4451213352546276,0.13054291768885035,0.06741104307823526,0.26719412461441344,0.256221993212221,0.07692562257734714,0.06909682636989943,8.725507328484445,4.1588830833596715,3.828641396489095,-0.2837508483023125,0.865233243662958,0.21848915089725326,Z_Scratch
292,687,3816,4654,19427,380,995,2226493,26,229,1355,1,0,47,0.34412188258336585,0.07229813979340965,0.16241762890353256,0.11151689937181317,0.2923519343314799,0.10911600590225828,0.17325349283915878,9.874470603465635,5.981414211254481,6.732210706467206,0.28197836642604335,1.0,0.46865879531931826,Stains
392,520,1721,2290,23778,135,486,1466090,45,194,1045,1,0,58,0.4892857546082746,0.24957360712562804,0.46738062524472446,0.10355133184857108,0.1743281502076341,0.3797088469181844,0.13837960808762975,10.076558117215898,4.859812404361672,6.345636360828596,-0.575046820333935,1.0,0.5191301864830288,Other_Faults
262,366,229,941,4154,84,696,369142,6,226,976,1,0,75,0.6680509831865735,0.25869349708843237,0.3269829360649197,0.24840549179859792,0.17976279243844698,0.23351467173162588,0.13413945011680964,8.332067707289548,4.653960350157523,6.569481420414296,-0.6028900659884435,1.0,0.1587000526465624,Z_Scratch
483,556,1663,2919,12766,86,1416,1256154,6,203,913,1,0,60,0.47895923625899417,0.15831695464627885,0.08728904754691447,0.18604122723356867,0.4122984605061585,0.22967143784219052,0.23864192198936474,9.45461899582035,4.30406509320417,7.136483208590247,0.15235124258404742,1.0,0.3669367137868054,Pastry
100,481,2262,2533,12153,343,224,1515503,29,250,1460,0,1,104,0.3674352906509987,0.3151408842200324,0.2393710313213786,0.22098706029814885,0.4520440659890145,0.3616895547957089,0.1363735722562364,9.4054136126953,5.945420608606575,5.605802066295998,0.38670744762900966,1.0,0.35558321741322324,Other_Faults
35,176,1757,2445,8271,146,785,460180,22,247,1114,0,1,90,0.7306559975768625,0.28439408555210643,0.4947081455435633,0.24640793016533186,0.3077692871581762,0.17840784699315643,0.2046464487446527,9.02063159674821,4.955827057601261,6.535241271013659,0.028623342290190923,1.0,0.2730171242339885,K_Scratch
120,463,2375,3099,27374,313,681,907924,77,236,987,1,0,90,0.2734056943650244,0.3906138814771139,0.02466846147944257,0.024881871684499145,0.3805544194964535,0.2978063488007881,0.005680659968031565,10.217385467118802,5.840641657373398,6.586171654854675,-0.04729714489599809,1.0,0.5541333553482897,Other_Faults
431,622,2429,3734,18217,218,1280,1534069,29,227,1124,1,0,68,0.5231859913799389,0.34542969483002134,0.2711900176583669,0.14117464218060588,0.37958825842311517,0.08611823647062883,0.07961595171975376,9.810165395304756,5.2574953720277815,7.174724309836376,-0.09478111917375101,1.0,0.45268336006465065,Other_Faults
221,420,4735,5689,7026,187,924,681377,12,192,885,1,0,101,0.8336924553197375,0.19379986335490984,0.35514773573269176,0.27273458256218786,0.43628618348337744,0.22888667171885263,0.2041909177340198,8.857515151192198,5.298317366548036,6.86171134048073,-0.6595208959153618,1.0,0.24186443192798263,Z_Scratch
239,341,4891,5435,23049,114,564,885268,40,243,842,1,0,67,0.291954432810381,0.2830638858947887,0.08561459683494321,0.017008448691187283,0.3076194870907557,0.3365483995700581,0.010570472793831387,10.045421048424794,4.634728988229636,6.300785794663244,0.5972833289389015,1.0,0.5113533102822714,Pastry
231,475,514,667,15850,247,180,1945917,34,227,906,1,0,37,0.16412568557743906,0.19413852338688037,0.17584110987138196,0.18108392994208602,0.3957623082873004,0.33681364725612584,0.12497793290495156,9.670987868797893,5.501258210544727,5.0369526024136295,0.4997863275427061,1.0,0.41848100624971823,Stains
117,444,4899,6376,13608,297,1317,952348,21,182,1475,0,1,82,0.33289865929156637,0.15517580518684798,0.2959760913913248,0.14175798992814387,0.21871095643534005,0.3517930805419304,0.12204642745367067,9.518486617560317,5.793013608384144,7.298445101508147,0.460108301591427,1.0,0.38189482574360745,Bumps
363,747,3611,4119,19391,323,427,1330723,39,250,1274,1,0,70,0.3551745596666343,0.28650670759238966,0.427793653565368,0.2120224554717913,0.4272312677448,0.2751607413293653,0.1522101103167425,9.87261588886904,5.953243334287785,6.2324480165505225,-0.10194650633669608,1.0,0.4681969654808284,Other_Faults
452,505,1709,3644,6281,61,2244,463042,43,206,1583,0,1,88,0.8933776987905142,0.09351263041276578,0.33003882248089783,0.18266169118681128,0.3124894551895222,0.1908421933006294,0.2864762982159493,8.745443680098592,3.9889840465642745,7.568379267836522,-0.41852220717582345,0.9199430234376678,0.2219124146654552,K_Scratch
63,313,4262,6047,26692,219,1926,1680395,59,240,1386,1,0,71,0.0,0.3256492875400212,0.13391503846797786,0.028520624767456825,0.18382904813467166,0.32695529293224884,0.20311437752808545,10.192156637730536,5.5254529391317835,7.487733761436444,-0.2808698934168248,1.0,0.5478918860158225,Other_Faults
97,118,2831,3423,21605,21,563,1254739,2,199,1316,0,1,76,0.6256283578536459,0.25757996984378845,0.16645592188590475,0.03778358933528263,0.37309293336873295,0.050168749167458074,0.09861515084711077,9.98072633287693,3.091042453358316,6.385194398997726,-0.2560179777943794,1.0,0.4951817323735028,Other_Faults
248,613,4627,5328,4842,329,718,809170,63,209,963,0,1,71,0.4125597933191151,0.18673316463736456,0.4101892569471985,0.008905551686841063,0.218234158696048,0.3341150428820241,0.2761590445833491,8.48528964240323,5.902633333401366,6.553933404025811,-0.0016838071896482232,1.0,0.18024176725300012,K_Scratch
441,563,4537,6496,25574,138,2274,1421416,44,184,1280,0,1,45,0.29768499334265236,0.1883119677124775,0.3509904261321961,0.026244060012826576,0.49926558413145194,0.2722735056629219,0.2620552759716786,10.149370590819828,4.812184355372417,7.580699752224563,0.0533936124693887,1.0,0.5372733711656044,Other_Faults
416,737,4025,5180,9521,298,976,787574,9,205,1445,0,1,54,0.8684427933369493,0.0815884665891261,0.10277095052009261,0.06014912120552035,0.14336986964628406,0.12265824259276067,0.1821180803770063,9.161360189754465,5.7745515455444085,7.052721049232323,-0.8329094005546949,1.0,0.301821332990698,K_Scratch
0,207,3630,4603,25157,174,1052,1966867,23,210,1083,0,1,61,0.24212366337909413,0.060572053453883314,0.30637912042105675,0.18389789426446998,0.3902002325505517,0.05384870124646748,0.24535238664733997,10.132931216398818,5.337538079701318,6.881411303642535,-0.29223258222597415,1.0,0.5331839531553833,Other_Faults
179,342,1090,1940,13533,137,886,1062673,60,236,946,0,1,70,0.479314138888052,0.16882492846280828,0.3664719656652302,0.1459134200004156,0.26776136654078597,0.17198072219017718,0.025838750104395736,9.51296031679217,5.099866427824199,6.7464121285733745,-0.10530044121600132,1.0,0.38059119017435694,Bumps
30,233,471,1610,14005,206,935,634077,29,214,1309,0,1,81,0.7213284797584212,0.3979065421350363,0.3667916305113291,0.15537388281236456,0.4218821712832541,0.29668127793192667,0.07313285329079613,9.547241088215463,5.318119993844216,7.038783541388542,0.8578538347434592,1.0,0.3887050106356767,Bumps
416,775,4870,6625,28189,376,1836,1293014,44,204,1082,0,1,57,0.10702220198952256,0.09117886684090701,0.3118241200522654,0.05273569576948824,0.3684086382551889,0.3884752851304934,0.07692384824288863,10.246722584108158,5.886104031450156,7.470793774195062,-0.5482643702602301,1.0,0.5613696534357728,Other_Faults
461,690,2918,2939,12364,215,23,1297372,79,218,1115,1,0,86,0.4397667251201869,0.353672452379754,0.2729593451875155,0.2732344371934314,0.43936311952538243,0.3853430305966199,0.2551495195678219,9.422625179955517,5.438079308923196,3.091042453358316,-0.1377071860787856,1.0,0.3595368709718439,Other_Faults
253,612,2945,3926,27905,312,863,748700,51,206,1006,1,0,76,0.5265493752949382,0.06651637787305903,0.2581387354694866,0.13520064375935612,0.4715114432309636,0.28231767050602663,0.10474842298561314,10.236596998452152,5.886104031450156,6.889591308354466,-0.035014781617961066,1.0,0.5588748633940364,Other_Faults
75,473,3775,4419,23880,424,516,2120592,59,219,882,1,0,54,0.6483839614420465,0.3584767154818651,0.32541772309450806,0.1738158627300869,0.4921059000410192,0.14822418202122786,0.019576287183487338,10.080838442676662,5.988961416889864,6.4692503167957724,-0.9012221083857168,1.0,0.5201986122854451,Other_Faults
90,166,4310,4735,23376,79,406,1641596,22,236,1528,1,0,85,0.22588356023822817,0.3427501690919677,0.3664257898277526,0.05962430625775591,0.4754923066012883,0.28921765244734826,0.28458993097127444,10.059507911994038,4.343805421853684,6.054439346269371,0.24455709066648332,1.0,0.5148725893668205,Other_Faults
28,407,3809,4390,27649,335,470,1857579,20,237,1232,1,0,52,0.40679624106223955,0.08955264183159498,0.3229836275119711,0.29516941090800525,0.34034812083424726,0.29187007744319765,0.168350233123926,10.22738100695048,5.940171252720432,6.366470447731438,-0.6348621595358829,1.0,0.5566015930805324,Stains
348,590,4544,5654,6816,226,1057,313682,37,236,1157,1,0,90,0.8352276997357249,0.33271897956300023,0.32613627719701205,0.25221872473763196,0.2148633981734284,0.2729907570843044,0.17718104685719427,8.827174771362785,5.493061443340548,7.01301578963963,-0.5010322207856375,0.6487952888267112,0.23634469063101987,Z_Scratch
82,173,4247,5837,8019,94,1890,991916,57,236,1225,0,1,82,0.4935490946516651,0.17666770437461093,0.11616697876062887,0.2456306246738802,0.16704312940178656,0.17131988240254997,0.180306546427541,8.98969370086056,4.5217885770490405,7.372118028337787,-0.10026598332657125,1.0,0.2669199118049414,Bumps
91,234,1186,2929,11472,139,1511,807284,26,210,1054,0,1,95,0.29007938968037345,0.33564152281654375,0.3397634460204553,0.04599605358936488,0.19045871329152053,0.14998631589054037,0.0371017912364575,9.347751727799142,4.969813299576001,7.463936604468925,-0.6981568986179814,1.0,0.34248307332048883,Bumps
157,394,307,550,39056,234,225,1915786,14,181,801,0,1,56,0.25121268967695515,0.3728133463047763,0.032998001500925855,0.2815864046443157,0.11126112944802187,0.31984276723510696,0.16040241245498646,10.572777396565506,5.472270673671475,5.497168225293202,-0.2378812241264726,1.0,0.6394037976037797,Dirtiness
144,312,4044,4745,20063,163,620,1389394,11,225,1033,1,0,77,0.37301062706019045,0.05418675239560338,0.055462019553173536,0.20976057877378324,0.12546853322631543,0.3530870726950466,0.0933978832259798,9.906682443432647,5.1298987149230735,6.553933404025811,0.5269144889377884,1.0,0.47668752581197543,Other_Faults
241,495,3280,5216,12636,280,1617,837020,58,215,1429,1,0,76,0.3586164981629253,0.15097722408588288,0.4387677885216756,0.12618075933959058,0.3717729561908347,0.056438632431536545,0.2441777033648603,9.444384297758681,5.541263545158426,7.5688956634069955,-0.1355319254309515,1.0,0.3645625072462685,Bumps
243,393,631,1445,8156,171,774,862479,0,209,1591,1,0,79,0.47567554851181537,0.3103350109520677,0.4216778878085749,0.19973686830960338,0.2692384755131887,0.07196444296726931,0.23639023350433377,9.00663173330058,5.017279836814924,6.703188113240863,0.1771578050870336,1.0,0.27024729550452975,Bumps
347,627,4296,4559,15117,319,211,1474636,28,205,1307,0,1,56,0.47496711397254776,0.2947018224528559,0.14136523499596942,0.2964842455126587,0.4802189436597293,0.307353837580976,0.2913215790848907,9.623641365852121,5.638354669333745,5.575949103146316,0.1067254341901234,1.0,0.40700544957396284,Pastry
348,491,3043,4302,16657,170,1037,1651992,70,245,886,0,1,80,0.5970838788780459,0.21959105886719,0.45027028987293155,0.2525431858866497,0.36044637971328086,0.0698981501618571,0.2594833168388506,9.720645860495285,4.969813299576001,7.138866999945524,-0.07959340867856517,1.0,0.43061212447287517,Other_Faults
417,485,816,1599,18569,79,669,1790235,25,247,1006,1,0,74,0.37770180570529865,0.38874769429268774,0.3488161296476283,0.03630151010976746,0.29434224421626953,0.33581178292156133,0.17174315511247354,9.829302654346751,4.23410650459726,6.664409020350408,-0.14883750452487057,1.0,0.45742898147492334,Other_Faults
410,443,533,2423,7562,35,1794,663183,15,251,887,1,0,75,0.7283068304367063,0.2839090933722954,0.07909791877223754,0.07217638969276158,0.4644702832380446,0.15104641707991473,0.24565815485913525,8.93102321585603,3.5263605246161616,7.544861068658458,-0.3709071306480147,1.0,0.2555977202308057,K_Scratch
27,381,2716,4367,12973,348,1701,870373,64,235,1597,1,0,94,0.8537692010721737,0.29137888742657375,0.3249110309839123,0.2692459140701866,0.28378744806461836,0.052929316142529714,0.1891958044790562,9.470702633773001,5.872117789475416,7.409741954080923,0.17459737682862464,1.0,0.37068078110906333,Bumps
190,403,3349,3897,19293,227,492,768168,27,229,978,0,1,39,0.4129218019194807,0.25719638889257246,0.481863886416619,0.016641208541818886,0.11592096780823354,0.2308031781041433,0.08737204308797654,9.867549445730498,5.365976015021851,6.3080984415095305,0.309614784370381,1.0,0.46693568498990456,Bumps
268,578,4355,5580,29691,295,1145,1721041,75,235,1016,0,1,79,0.42592971018689807,0.1544646787598961,0.09475208894824372,0.18491470415491734,0.3254684262233718,0.3012078777973157,0.26553822098713364,10.298632928237437,5.739792912179234,7.111512116496157,-0.4461436733571692,1.0,0.5741082907950742,Other_Faults
114,344,2598,2947,15886,269,418,1399835,71,182,989,0,1,86,0.2913791498337194,0.2906982384483025,0.23181967929831787,0.225628153431435,0.2592692890741517,0.10280218492029694,0.13840425785707397,9.673256443720023,5.442417710521793,5.857933154483459,-0.18700023947105004,1.0,0.41903317639127974,Pastry
102,365,4924,5446,17160,261,576,1019629,12,206,1105,1,0,75,0.2746779409536908,0.22745293307910902,0.24683433036265628,0.020248873589768946,0.3556881787534144,0.2009620905062658,0.12333183668570596,9.750394646402302,5.575949103146316,6.259581464064923,0.39634757886647165,1.0,0.4379206374267315,Other_Faults
222,530,3552,4609,29011,275,1132,2066240,24,229,1141,0,1,78,0.17395192230608447,0.34085539106871215,0.11880076693359226,0.13835171210208208,0.1777302608088999,0.3698442597487248,0.12234090392898761,10.275464816483304,5.733341276897746,6.964135612418245,-0.4594482852240662,1.0,0.5684340143890463,Other_Faults
130,466,1555,2787,9619,311,1115,448466,40,182,970,0,1,75,0.5524987712812184,0.1383919542537826,0.23821597778909176,0.12551523790333613,0.22204570080172048,0.20702338383083552,0.14221016677369572,9.171599543659752,5.820082930352362,7.117205503164344,-0.3552282685799034,1.0,0.303983391459108,K_Scratch
454,574,3974,5066,25827,132,906,1254514,63,245,913,1,0,44,0.11620913190023047,0.3816165778307558,0.12051845881209644,0.03672174357164069,0.15690408487359042,0.23204995337474016,0.11727114105163991,10.159214453746358,4.795790545596741,6.996681488176539,-0.5573196339970995,1.0,0.5397197434142693,Other_Faults
481,660,2725,4158,9153,206,1378,1155741,73,254,948,0,1,98,0.3390093128112112,0.12323208468498183,0.11591535308490575,0.01494385142278991,0.17513828451279778,0.18258538776342953,0.11987180961447112,9.121946221213587,5.19295685089021,7.2682230211595655,-0.10001099325906884,1.0,0.29358124603528696,Bumps
443,677,4649,5398,3273,218,819,1761221,64,184,916,1,0,99,0.5141053098072654,0.2639378108493247,0.43275823173108346,0.2457347995505892,0.2141511818735522,0.0979337912164509,0.04682495466312112,8.09376775793108,5.459585514144159,6.620073206530356,-0.01493755490838422,1.0,0.1294047321718493,Pastry
322,470,1189,2636,15035,130,1622,1206449,59,198,923,1,0,94,0.5994051906995952,0.17983182717055846,0.25247181530891766,0.25190519114161,0.15947270472898412,0.24082854674593512,0.10452379854876843,9.618202604684068,5.003946305945459,7.277938572945661,-0.010553358211466524,1.0,0.4056934604201882,Pastry
131,503,2477,3006,8723,392,612,1007384,62,185,1418,0,1,101,0.7163610145738555,0.33169497953210175,0.467978122602596,0.29958287703390013,0.2735116016348178,0.12947566083810663,0.16800124837657474,9.07383312732152,5.921578419643816,6.272877006546167,-0.5491849466447853,1.0,0.2837030195969697,K_Scratch
327,586,930,1069,19444,304,117,1886294,72,180,1053,0,1,73,0.4986641362817,0.2958558355400406,0.09356642484756161,0.1962634617049821,0.4527830674110931,0.09881804894177806,0.03812448368198699,9.875345246589848,5.560681631015528,4.941642422609304,-0.35747743673896837,1.0,0.4688766029204353,Other_Faults
329,661,4336,5654,4253,293,1406,438095,21,245,1157,0,1,93,0.5052774736543845,0.37530127833687593,0.3712537283388639,0.040154636874088497,0.29040219189298555,0.16137807633887186,0.29338149376378747,8.355614995760183,5.808142489980444,7.1846291527173145,-0.936137694731539,1.0,0.16186927709784485,Z_Scratch
323,701,1887,3534,26800,402,1537,867769,69,241,1421,1,0,69,0.2951909319324193,0.31244564272946423,0.35641134970674754,0.1732596499755825,0.3285230936504272,0.08161482810216714,0.052474581526346986,10.196194479235656,5.937536205082426,7.4073177104694174,-0.7315182255768484,1.0,0.548891890327238,Other_Faults
454,852,1972,3946,13733,422,1836,943821,1,189,1482,0,1,72,0.46653054740194544,0.20398765555455395,0.3581864864694542,0.24737337570561194,0.33620651915473687,0.3551413256475474,0.1543775278127213,9.527629789180622,5.988961416889864,7.5883236773352225,0.211320199500863,1.0,0.38405540013951706,Bumps
135,221,935,2054,34989,69,1223,1511094,59,248,947,1,0,77,0.5085592224665116,0.3632297805425739,0.34074393635245837,0.13212113953262847,0.479219822821602,0.38713668720063255,0.09425252918692151,10.462817585361734,4.465908118654584,7.02108396428914,-0.4732915765400766,1.0,0.6136823724908432,Other_Faults
35,308,1405,1528,8048,325,121,1396905,31,230,1083,1,0,76,0.6403461936898183,0.1589008166230124,0.10817819583679705,0.24155961927222752,0.244225372410892,0.15065074527430247,0.10104555765806085,8.993303139093733,5.6131281063880705,4.820281565605037,0.3753722597614634,1.0,0.2676267777501839,Pastry
100,296,1973,3479,13545,179,1724,1294370,22,188,1011,0,1,73,0.6300479393498487,0.12414795531490451,0.01360713885794601,0.29118052748443735,0.2869157535791068,0.10661525555977888,0.22734334786521884,9.51384657977485,5.2832037287379885,7.317876198626496,0.12167024226569473,1.0,0.38080014127043194,Bumps
204,368,583,1772,26007,147,1253,673719,76,239,885,1,0,76,0.4294424571792625,0.22769915964907111,0.41183504207703114,0.060725900778192975,0.19742584713562494,0.3242505972877967,0.13270506810970153,10.16615946198374,5.10594547390058,7.081708586105575,0.14726659262595096,1.0,0.5414445558966092,Other_Faults
282,309,2961,3263,15356,25,295,850815,59,227,1490,1,0,64,0.4968832418947472,0.11831777600161811,0.21691658259298624,0.14489717214282713,0.30125297705858856,0.3842502651258934,0.03007636324124294,9.639326675125693,3.332204510175204,5.713732805509369,0.18654659692057857,1.0,0.41079658275379544,Bumps
126,176,1693,3444,2313,55,1925,441801,56,247,1042,0,1,77,0.6334709688286282,0.2636798028316822,0.07213314936948956,0.05251080293959882,0.3827945313610567,0.1092386860843973,0.04060067328568696,7.746732907753622,3.9318256327243257,7.468513271496337,-0.6262689752924527,1.0,0.09506802456071797,K_Scratch
413,637,1134,1790,4773,246,580,394328,17,226,1078,0,1,79,0.5219206533870951,0.21009382517696573,0.45787523846163947,0.29871041837259155,0.36178977865269435,0.3492007044671494,0.19406458723108005,8.470939806898775,5.41610040220442,6.48768401848461,-0.6543141447435133,1.0,0.1781312323655615,Z_Scratch
296,415,1258,2176,26125,113,799,680802,35,192,973,0,1,50,0.49068548642951415,0.3576612345222497,0.362849254354157,0.1416525420521835,0.4012801904164154,0.2916391681226582,0.27391542747147873,10.17068626604651,4.787491742782046,6.823286122355687,-0.5475404441576659,1.0,0.5425682687015733,Other_Faults
488,709,1643,1676,9976,201,26,821433,52,234,837,1,0,68,0.33033376829574407,0.103327653391208,0.1601829601645678,0.18462567912239236,0.48864847987501114,0.2453322141285023,0.15981271982970155,9.208037722913508,5.402677381872279,3.5263605246161616,-0.27885507204452986,1.0,0.3117474858494544,Bumps
117,393,3456,4302,20883,254,767,1590152,56,185,1501,0,1,57,0.42124868546819233,0.08398844921575832,0.2860080707421486,0.2444941755628743,0.3151160649213139,0.3552188391373384,0.2405023064548133,9.946738594530443,5.6240175061873385,6.741700694652055,-0.38599014113033026,1.0,0.4866877954638167,Other_Faults
200,299,214,1874,14941,88,1950,584199,3,209,856,0,1,98,0.5620364980884485,0.3075213172061351,0.14458253049386738,0.2058203090187666,0.31960379290491336,0.2590804326791316,0.0002443851926264617,9.611931318535747,4.605170185988092,7.415175109613295,0.15801362540238795,1.0,0.40418231264817706,Bumps
269,547,1201,2301,19348,319,1141,2015883,5,220,1489,0,1,75,0.3722483683752169,0.23668624938964383,0.3910338975652356,0.1691717818244651,0.19566204005892965,0.09339552231922857,0.2813323640066892,9.87039601753593,5.631211781821365,7.00397413672268,-0.8093546109567513,1.0,0.46764428214433823,Other_Faults
171,426,900,2197,22066,278,1045,1958454,55,234,1352,1,0,61,0.32673903502792895,0.21837036866837917,0.14184397980835445,0.297986392718177,0.3319875173461756,0.2482672387689842,0.06626088903193657,10.001838558883081,5.545177444479562,7.168579897264035,-0.39518564121823085,1.0,0.5004596395912937,Other_Faults
355,418,670,1997,7426,67,1389,440397,23,206,1233,0,1,54,0.5485607734079886,0.23916813386317892,0.4547434680688637,0.00195182036400382,0.1667648851351195,0.33509654463591576,0.26817213197324485,8.912877287669296,4.1588830833596715,7.191429330036379,-0.4279850514524175,1.0,0.25216047753909965,K_Scratch
